iteration,cost_goal0,cost_goal1,cost_goal2
209,52.04100686245333,48.46,44.95575767606433
210,53.10053408926479,49.02,46.41172743099324
211,56.767985156728095,52.78,48.63694185950663
212,52.99778753911084,50.64,45.92408897914633
213,55.188635010572085,51.8,47.42782584102701
214,53.440193356180764,49.46,46.23119387497277
215,55.535104800802216,51.8,47.690138994722446
216,55.626594203408736,52.38,48.278855659474836
217,56.99286393436796,53.85999999999999,48.61454277371017
218,58.14658137016348,54.97999999999999,51.07307199555167
219,57.74662706044602,54.279999999999994,51.127109026150976
220,58.246122035537965,55.08,50.51911166866394
221,58.29968202031021,54.24,49.87902632051248
222,58.56389668332536,54.5,50.51934848112144
223,59.20289551511368,55.56,51.58648493752275
224,61.51275222614983,56.88,51.86160987808893
225,57.08258505379823,53.279999999999994,48.66931299289572
226,58.96341714522323,55.580000000000005,51.69922325044456
227,62.50776358969696,57.800000000000004,53.140767754963484
228,64.76244936917738,59.98,55.14568039016734
229,62.73663205659258,58.9,54.98268635463319
230,62.753493394186094,58.9,54.11047376590115
231,60.726169641870385,57.879999999999995,53.49182985278871
232,58.18408358418985,54.56,51.49525984705224
233,55.14793919853396,51.62,47.81024628805285
234,56.92347077903656,53.12,49.18333968235152
235,60.161617259853436,57.06,52.67940065804336
236,60.74193799835955,56.18,51.809825907131795
237,59.4020188629564,54.9,50.98217714925257
238,61.180774867048974,56.54,51.45867017175947
239,62.355099503795856,58.019999999999996,53.00852374594817
240,61.56587045509368,56.419999999999995,51.54149921779462
241,59.173275492236385,55.940000000000005,51.547479107340145
242,58.80044402251008,55.1,51.26744667311835
243,58.8252924429151,55.10000000000001,51.346809392017796
244,57.96964084882963,54.50000000000001,50.411441824046285
245,61.59877020186559,57.660000000000004,52.851059549367974
246,60.55589591556539,56.72,52.612882578212464
247,60.192648683079604,56.08,51.29802846739165
248,60.60784770491197,56.08,51.92786457130524
249,60.484911695692155,56.54,53.157855505513666
250,64.11289297099893,60.02,55.64591342318984
251,62.51309684412464,58.82,54.60156056843422
252,66.31726217536139,61.14000000000001,56.89244632481168
253,65.48912100907704,61.14000000000001,56.9887817776794
254,66.58412361104585,62.24,59.301440123423035
255,68.4975323699596,62.24,57.2192133898813
256,65.86003459975868,61.220000000000006,56.546218114500064
257,67.23094288137295,61.400000000000006,57.09223138198979
258,66.82456299456317,62.60000000000001,58.48809693515065
259,68.17838118403866,63.900000000000006,60.25412547976395
260,68.48023786943827,63.339999999999996,58.81755570063348
261,65.75094429639039,61.22,56.894018717898675
262,63.5397012618776,60.040000000000006,55.553533720780884
263,61.547986154904656,58.14,54.12167422970118
264,60.19200800433119,57.160000000000004,52.62782900428993
265,58.14232223990083,54.82,50.22042592810403
266,57.2752012381594,54.239999999999995,49.68134493169603
267,57.07693960696173,53.08,48.6807414348201
268,58.63355705620132,54.18,49.47877071485074
269,61.28356127833509,55.86000000000001,51.517154052890746
270,60.81313561903857,57.20000000000001,53.16962588416876
271,62.07556902914754,57.56,53.425127129055106
272,61.87490995065571,56.58,53.25124984550128
273,64.49746079482159,59.059999999999995,55.6781567552247
274,65.6235303935762,61.4,56.58355266213723
275,68.86958671932472,64.2,59.160584106949436
276,64.46586554341022,60.8,56.19864268335522
277,63.89676443687768,59.080000000000005,54.9579627344735
278,63.934880195140224,60.699999999999996,56.50387162275073
279,66.54462553576347,62.22,58.64821852990781
280,72.61355432093754,66.80000000000001,61.380197615070635
281,72.82985051589911,67.24,62.231674088614135
282,73.72651038814234,68.28,63.30206314014439
283,75.4292638621691,70.12,65.471504292244
284,75.70773843722361,70.71999999999998,64.62018272714245
285,73.15998373821213,67.99999999999999,63.128720061759765
286,72.77628055859327,68.45999999999998,63.28142910275085
287,75.3982195055103,70.41999999999999,65.28704134759114
288,75.3035007118291,70.86,65.35390395075154
289,74.88359954488003,69.38,63.6894152517959
290,75.42247304950678,70.64,66.86541871162927
291,76.08772187859012,70.96000000000001,66.55717345793741
292,79.40057572454788,74.4,69.18862036719337
293,84.8133803220218,79.24000000000001,73.01771645724787
294,85.28774416518488,80.56000000000002,73.96841293521891
295,83.59310529284768,77.4,72.16588148946269
296,84.6277831704931,78.4,73.42164176744457
297,82.43163240462742,77.92000000000002,72.9660002468133
298,82.69340042127935,77.50000000000001,71.83576890353956
299,84.31506796437444,78.36,72.71665175376232
300,82.56243907479721,76.67999999999999,71.31445910629176
301,82.91205886608125,77.14,71.70596354775678
302,82.5981133973982,77.08,72.56557655135072
303,83.42022644732984,78.6,73.24074141866211
304,86.33220220978042,80.04,74.68465754415716
305,87.12751185201788,81.66000000000001,76.12323008168944
306,87.31790761037138,81.64,75.74722425387081
307,85.96461353590134,81.00000000000001,75.91638967666138
308,85.69451800040129,79.8,74.01266162758705
309,87.14669183712618,80.96,75.00375304048237
310,87.63651123022085,81.55999999999999,75.98547147226287
311,87.94688654278073,82.01999999999998,74.96980444614432
312,89.40674006844272,83.1,76.82690767732896
313,89.9438741952583,83.66000000000001,78.13969968404658
314,93.22879368979451,86.58,80.77719089101299
315,94.02673245750645,88.62,82.06477487881747
316,98.22840842241148,91.22000000000001,85.03784095458865
317,98.43256257461883,92.06,86.09698370661616
318,98.27970209411647,91.4,85.44160038119061
319,96.99452936928776,90.1,83.43468999574608
320,93.80720261271645,87.96,82.21788055216635
321,92.45110055515919,87.02,81.15005325758919
322,93.74264161832905,87.2,80.61281588562831
323,91.78294795506292,85.86000000000001,80.86371214380716
324,89.34334235350975,83.4,76.79482542589199
325,87.45202117755196,81.41999999999999,75.09450826462674
326,88.27231392708224,82.17999999999998,77.53147771659269
327,87.25187347316042,81.67999999999999,75.63613342781794
328,84.85550105522336,79.68,74.91441332497728
329,85.25814873759474,79.52000000000001,73.43494211644658
330,84.64584055097268,79.48,74.6369826318831
331,83.51204885710688,79.04,73.48268370581623
332,83.43984415395656,78.0,72.27842447683895
333,83.39669945810529,78.41999999999999,74.04752269794032
334,82.50978941294649,76.32,70.52338770359464
335,80.19031145982837,74.62,69.89129021827763
336,80.9906246025162,76.22000000000001,69.71853270036011
337,81.12809621139776,76.60000000000001,70.65596318599738
338,85.32245656971679,78.76,74.09698536956542
339,84.35337595728276,79.44000000000001,73.17169703306224
340,82.93577641162018,78.2,73.25305072360896
341,85.69224516712029,79.52,73.73358656041506
342,81.29912174481217,76.08,71.52113712062408
343,78.46306468374345,73.46000000000001,67.52214212040758
344,78.20729935234698,72.46,68.28055574814864
345,78.10256615767103,72.66,68.1864729733235
346,75.91281611062568,71.44000000000001,66.26382865993928
347,79.82154657563693,75.0,69.53039242562697
348,82.54412320103519,77.68,72.18896924739916
349,81.46198232889729,76.36,70.97711403642805
350,78.31147402250663,73.92,68.71359643119985
351,81.58647093216852,76.44000000000001,72.02799470307286
352,79.34203046326313,74.18,68.89883635217788
353,78.88967830550035,73.38,69.56341313682006
354,79.81526872568938,73.84,68.0751081007577
355,77.33912987201163,72.6,66.41360954078618
356,76.86719887280954,72.06,66.34337640175706
357,78.67475534834523,73.5,68.2701279076143
358,79.38663266809402,74.62,69.73601292483247
359,77.1040785894975,72.16000000000001,66.84218597978283
360,76.51455901597883,71.56,65.77124553145187
361,75.33992785561182,70.38000000000001,65.45935007152764
362,74.65422161212403,69.3,64.42315528424436
363,73.89632840952238,68.84,64.03746266104437
364,73.29274510588121,68.44000000000001,64.1954429491198
365,72.11250213995557,66.74000000000001,61.66651423025337
366,68.45259095214749,64.56,59.256060370609866
367,68.6698008085772,63.400000000000006,58.014538608720905
368,66.04316723709313,61.84,56.99603127108152
369,65.02239248983177,61.46000000000001,56.978410330789856
370,71.02896046030038,65.8,61.30978777869412
371,72.38061571237479,67.86,62.881906022045854
372,74.38530045930776,69.18,64.28150281647758
373,71.37075020100215,66.98,62.14878664639875
374,70.27018363815463,65.78,61.01166143433504
375,68.86166527484062,63.79999999999999,60.59720445409616
376,68.60849359095671,64.08,59.25313037874308
377,68.7482130047786,64.08,60.02750330902501
378,66.50906221574724,62.54,58.370569607407916
379,67.3459178999753,62.78,57.99121727217656
380,66.5811027293649,61.260000000000005,56.40650627793209
381,64.2405875105885,61.26000000000001,56.912158491500904
382,66.02357618243673,61.260000000000005,57.35154492295642
383,65.17157376494067,60.660000000000004,57.132644886549656
384,64.46387788895639,60.660000000000004,56.96674703126103
385,68.19989625617285,63.86000000000001,58.78280928937926
386,67.80034283253339,62.64000000000001,58.47033286068807
387,67.82873317455756,63.02,58.16601906405483
388,66.57022767504353,62.18,58.83145980124921
389,69.82016886054869,64.66,60.47746830897791
390,69.19524916286622,64.64,59.77063413367265
391,68.2339144589611,63.06,58.65862025543748
392,67.77590151495893,63.06,58.7624233267191
393,65.44216960707651,60.84,56.37338248710479
394,65.96873267818845,61.02,56.43378266450412
395,67.38358047813401,62.76,58.14475803491898
396,67.27830067527064,63.63999999999999,58.984190216805985
397,66.59872152594829,62.44,57.767482164255796
398,65.44869003333092,60.76,56.99626622155664
399,64.97957268994277,60.76,55.72070021561592
400,66.94152554036688,62.9,57.759866560979404
401,63.540990425145125,59.92,55.56075192919771
402,64.45008260743754,60.66000000000001,56.43707789010365
403,65.5972520529646,60.800000000000004,56.223922191357644
404,64.90611620078865,60.54,56.910938851403984
405,66.82116140592184,61.260000000000005,57.45154775142565
406,64.97893507317414,61.26,56.55831210356194
407,63.9080712954985,59.81999999999999,55.77307054967708
408,63.21537667592854,58.7,53.900680289543665
409,65.80026399944728,61.34,57.65566559180059
410,65.05042603608105,61.34,57.02284100435823
411,65.7151328126839,61.760000000000005,57.310361498071146
412,70.73027443500263,65.5,61.4737298460695
413,73.77291810329942,68.38,63.77738174221164
414,72.14977094625189,66.97999999999999,62.47176264920595
415,79.044308351983,73.53999999999999,67.86967174715403
416,80.73072386463114,75.24000000000001,69.99915425038219
417,82.32870185203079,76.58000000000001,70.43710259199005
418,81.9329804877523,76.58,70.3733525520015
419,81.70605446622977,76.58,71.12680011753699
420,81.16616887966073,76.44000000000001,70.61378632295107
421,81.66299569930301,76.86000000000001,71.22774493643055
422,79.20362431609733,75.36,70.50357772487197
423,81.11607049089477,76.08,71.11451162286859
424,82.7064751920662,77.3,71.46635083240008
425,83.68023346600526,77.88,71.75572452812071
426,80.30207429112097,76.56000000000002,70.84712099477298
427,84.6280014725696,79.96000000000002,73.833756533178
428,88.01614623610625,82.14000000000001,75.60189834920239
429,88.2824100548461,81.17999999999999,75.13108553651315
430,84.82360005262221,78.9,72.89371476977524
431,86.68755438066123,80.58,74.73125425006513
432,88.6281673325808,82.48000000000002,76.67814738079083
433,87.50772099635587,80.98,73.38068837657656
434,91.4538815065079,85.72,79.6258242650939
435,88.0858958284095,82.74,76.48278034816225
436,89.28320524959051,83.42,77.61728945544714
437,89.1297985985371,82.76,76.55047118691411
438,88.6736376529533,82.44,76.03668972599652
439,87.36111852174615,80.67999999999999,76.38376775394235
440,89.70105585460726,83.36000000000001,77.59596931015975
441,92.01685173514743,86.54,81.44946500090263
442,93.68783193972827,87.32000000000001,80.00611882909725
443,94.83113426972572,87.78,80.9774892854452
444,93.15518228728192,87.02,80.74451200304743
445,91.20561331792396,85.46000000000001,79.0717076878823
446,89.30905674480435,83.02,76.18135730539751
447,87.75762369315588,82.02,75.75331678678006
448,88.11068942356233,82.08000000000001,76.49623951446442
449,88.56495595173733,82.08,77.06295836025754
450,88.86761320311072,82.46,76.13643509358685
451,88.5647086787896,82.46,76.94533350426002
452,88.20643396390426,81.72,75.97695131069015
453,87.85817263832847,80.86000000000001,75.78296229915783
454,84.55795003390693,78.12,72.26109807947049
455,82.47547805171327,77.02000000000001,70.61598478238962
456,82.35981283740526,77.18,70.87329433059779
457,83.64790282689796,78.06,72.17980939046765
458,86.95783151288597,80.42,75.02883441953959
459,82.8680344517104,78.15999999999998,73.60318183318891
460,87.20992592940031,81.8,75.95339344192129
461,87.06680678967264,80.46,73.6772236364889
462,85.01861660283765,78.84,73.20706604140162
463,85.65192834331002,80.16,74.3332883374338
464,88.55874267141776,82.17999999999999,76.73851929330357
465,81.574101455179,75.75999999999999,70.90459514152433
466,80.55021374399551,74.82000000000001,69.48966833635104
467,79.42038517343968,74.38,69.60701378302647
468,80.10420272539574,75.92,69.22001589472475
469,82.78515585791047,77.92,71.93919899514415
470,79.84039008017616,74.67999999999999,70.5343797630311
471,81.13498511100883,75.58,69.98333104471249
472,80.2700489588798,75.58,69.28825912562733
473,80.77222370418258,75.46,69.84853860078029
474,83.78284473240882,77.42,72.85301890666369
475,82.50927925950002,77.82000000000001,72.1890575121696
476,84.99040184144634,78.97999999999999,73.51925515174484
477,83.01429580505108,76.98,71.29257145104344
478,80.4168960039315,74.54,68.3577693875739
479,80.92188281663664,76.5,69.858445056994
480,83.85885116001104,77.89999999999999,72.82239372046442
481,85.8058266033281,80.1,74.89251296765019
482,83.69828638842436,79.12,73.83892773640638
483,85.01146609007186,79.92000000000002,72.94327688923077
484,82.47387113147693,76.76,71.36759488521668
485,84.86619953161599,78.7,72.95619286382959
486,84.61853275197912,78.68,72.46361413845511
487,85.4128386556814,78.57999999999998,73.629943821284
488,85.17007108296605,79.07999999999998,72.58542322848986
489,85.72648558943996,79.61999999999999,74.195734151874
490,82.91833582919479,76.94,71.68284185106992
491,80.52242287515169,74.7,68.76172896804964
492,78.98995502505946,74.28,68.6313624741051
493,81.23478565816406,75.88000000000001,70.71494829185347
494,82.75568769615894,77.16000000000001,71.56840852276669
495,82.66249587176155,76.78,71.3041949885801
496,83.46532306536014,76.78,71.17563254159161
497,85.49183972278799,79.82000000000001,73.88992522310744
498,86.32316669732688,80.58000000000001,75.6703568440699
499,89.8430284533182,83.84000000000002,77.47401256664254
500,90.1710038488202,83.66000000000001,77.12808163197857
501,92.00631024639061,85.88000000000001,79.10065537746324
502,94.7387612265237,88.04,80.62069804918679
503,96.03000938032743,90.42,83.9698713067016
504,97.41172601530671,91.76000000000002,85.3487852539029
505,98.31243108582213,91.76000000000002,85.23386734100674
506,101.81328771471644,95.34,89.49263651320629
507,100.10454752531557,94.46,88.27839125828234
508,98.81954508454848,92.1,84.6454907301563
509,101.3086259970733,94.3,88.87307813133407
510,99.33465505570747,92.78,86.98868060792769
511,103.83549271659709,96.82000000000001,90.89251718410661
512,108.69449454605936,101.32000000000001,93.963531903322
513,108.69262320417906,101.30000000000001,95.00622506790755
514,104.98707554102859,98.5,91.66304661320795
515,105.21733219560633,98.39999999999999,92.11211991553897
516,105.90432828454838,99.34,92.310759816098
517,104.19434444300026,98.44000000000001,90.35019382825939
518,106.01295630791917,98.84,91.79583809053605
519,106.49941230066857,99.68,92.63828777106556
520,106.74802361710745,100.14000000000001,93.51184663319403
521,106.40889669848706,98.60000000000001,90.8836711574912
522,110.82446869871862,102.66000000000001,94.89133688383419
523,110.11247489879761,102.06000000000002,95.20478216742306
524,109.06144714371818,101.7,94.17542241538419
525,107.25495393227287,100.24,93.67502490105709
526,105.32062910580818,98.11999999999999,90.35898737433006
527,109.64567966145192,102.43999999999998,94.62141180702771
528,110.49249040957915,102.44,95.40162125289802
529,106.56053971788982,99.84,93.12963044475526
530,104.95136146678543,98.14,91.72489948470401
531,104.72694575642831,97.32000000000001,89.95990917455671
532,104.22073726074296,97.76,91.18329614929755
533,103.79503466361002,96.5,90.4985771238192
534,102.70928892864437,95.60000000000001,89.03728946038397
535,99.86774632582022,93.86000000000001,87.28764390674512
536,100.70584239246983,94.00000000000001,87.31829663436281
537,98.1604800268219,92.04,85.6637753982302
538,95.45669513433111,88.88000000000001,82.61407196221552
539,98.38418335045638,90.78000000000002,84.01524813596161
540,98.31711714849402,91.82000000000001,85.2584020889376
541,96.44518153144159,90.46000000000001,83.67533532853746
542,98.78915887809639,91.84,85.57837135390679
543,100.93195782349325,93.82000000000001,86.74076296423418
544,99.0646769274273,92.64000000000001,87.01980972075378
545,99.7605540461855,92.64000000000001,87.04474648811969
546,102.0377190530652,95.36000000000001,89.0162332068053
547,100.51635113358648,92.88000000000001,86.58098121138009
548,96.60442027000182,89.54,82.62414284929142
549,95.40699571449856,89.3,82.43375761236733
550,94.24671811176326,88.44,81.60628258468259
551,94.43967200059286,88.64000000000001,82.18950586882086
552,93.4095594522457,87.60000000000001,81.82979443106505
553,92.7594252426468,86.82000000000001,80.03419481600957
554,93.4568333599662,87.08,79.96864570198555
555,94.86909561626939,88.62,83.28780527602275
556,92.33364699237251,86.60000000000001,80.77415372477577
557,92.10202690492486,86.60000000000001,80.40676458485788
558,92.78784488432585,87.7,81.77199854547334
559,92.62583497663648,85.12,79.4236994618597
560,95.18884200739873,87.46,80.80941811938582
561,89.78776552490443,83.42,78.19703564065853
562,84.5066715733714,78.96,73.42738239303442
563,78.47197648459701,73.60000000000001,69.01981730867499
564,77.73341963775796,72.9,67.21547312384858
565,83.31795172751208,77.97999999999999,71.51751096853972
566,83.33273705679238,77.92,71.33259056232414
567,86.3767375665543,80.34,73.90269196197457
568,84.16167856152975,78.4,72.23561603232213
569,87.18956641399657,81.16,74.91776909782959
570,87.96900666844144,82.38,75.79128562779167
571,86.73356654598179,80.22,74.49959377944762
572,81.23224285115094,76.16,70.78134489927739
573,82.35632363261507,76.16,70.61769109004213
574,82.36508055824366,77.04,71.56791313850697
575,86.58817923268916,80.84,74.40057375676338
576,90.20189159617654,83.86000000000001,77.52919270236778
577,84.78206811333024,78.54000000000002,73.14935372255287
578,86.68880091330001,80.86000000000001,75.79677819369978
